frame_no,nose.x,nose.y,nose.prob,l.eye.x,l.eye.y,l.eye.prob,r.eye.x,r.eye.y,r.eye.prob,l.ear.x,l.ear.y,l.ear.prob,r.ear.x,r.ear.y,r.ear.prob,l.shoulder.x,l.shoulder.y,l.shoulder.prob,r.shoulder.x,r.shoulder.y,r.shoulder.prob,l.elbow.x,l.elbow.y,l.elbow.prob,r.elbow.x,r.elbow.y,r.elbow.prob,l.wrist.x,l.wrist.y,l.wrist.prob,r.wrist.x,r.wrist.y,r.wrist.prob,l.hip.x,l.hip.y,l.hip.prob,r.hip.x,r.hip.y,r.hip.prob,l.knee.x,l.knee.y,l.knee.prob,r.knee.x,r.knee.y,r.knee.prob,l.ankle.x,l.ankle.y,l.ankle.prob,r.ankle.x,r.ankle.y,r.ankle.prob
85,409.8978805541992,294.805212020874,0.7347424626350403,435.9497833251953,247.69935607910156,0.7291635870933533,351.48094177246094,257.3268985748291,0.7932798862457275,471.52881622314453,229.75277423858643,0.0010000000474974513,278.8593292236328,294.5405673980713,0.8887468576431274,478.6079406738281,438.9085006713867,0.0010000000474974513,179.54282760620117,508.5915756225586,0.0010000000474974513,550.0180053710938,546.2648963928223,0.0010000000474974513,179.54282760620117,508.5915756225586,9.999999747378752e-06,523.5151290893555,410.7488250732422,0.0010000000474974513,179.54282760620117,508.5915756225586,9.999999747378752e-06,492.3894500732422,680.8740234375,0.000595544814132154,179.54282760620117,508.5915756225586,9.999999747378752e-06,492.3894500732422,680.8740234375,9.999999747378752e-06,179.54282760620117,508.5915756225586,9.999999747378752e-06,492.3894500732422,680.8740234375,9.999999747378752e-06,179.54282760620117,508.5915756225586,9.999999747378752e-06
86,416.35669708251953,297.74391174316406,0.6777565479278564,441.77772521972656,245.58231353759766,0.7171401977539062,352.6258087158203,258.6834526062012,0.7953090071678162,472.71854400634766,235.59349536895752,0.0010000000474974513,280.8504295349121,298.10906410217285,0.9113630056381226,519.3836212158203,426.39430046081543,0.0010000000474974513,178.5987663269043,508.2437324523926,0.0010000000474974513,552.293701171875,553.4792518615723,0.0010000000474974513,178.5987663269043,508.2437324523926,9.999999747378752e-06,526.2858581542969,410.0259304046631,0.0007989603909663856,178.5987663269043,508.2437324523926,9.999999747378752e-06,518.165168762207,697.8028678894043,0.0005713488790206611,178.5987663269043,508.2437324523926,9.999999747378752e-06,518.165168762207,697.8028678894043,9.999999747378752e-06,178.5987663269043,508.2437324523926,9.999999747378752e-06,518.165168762207,697.8028678894043,9.999999747378752e-06,178.5987663269043,508.2437324523926,9.999999747378752e-06
87,405.4235076904297,294.6430206298828,0.7299171090126038,438.1412887573242,243.93693923950195,0.8219755291938782,347.51014709472656,256.8794059753418,0.8695233464241028,469.6791458129883,234.19160842895508,0.0010000000474974513,278.06400299072266,290.447416305542,0.9158628582954407,525.0980377197266,428.72225761413574,0.0010000000474974513,160.40468215942383,512.7855491638184,0.0010000000474974513,562.9275894165039,550.459098815918,0.00028951448621228337,160.40468215942383,512.7855491638184,9.999999747378752e-06,528.5569000244141,430.698938369751,0.0002986889739986509,160.40468215942383,512.7855491638184,9.999999747378752e-06,505.7022476196289,737.563533782959,8.103359141387045e-05,160.40468215942383,512.7855491638184,9.999999747378752e-06,505.7022476196289,737.563533782959,9.999999747378752e-06,160.40468215942383,512.7855491638184,9.999999747378752e-06,505.7022476196289,737.563533782959,9.999999747378752e-06,160.40468215942383,512.7855491638184,9.999999747378752e-06
88,397.8340148925781,293.6345958709717,0.803962767124176,428.1189727783203,244.462251663208,0.8318350315093994,343.98075103759766,255.6515121459961,0.8505780100822449,463.0327606201172,237.08473205566406,0.0010000000474974513,275.2977752685547,293.11984062194824,0.9347361922264099,526.9818115234375,430.52693367004395,0.0010000000474974513,169.26589965820312,505.48656463623047,0.0010000000474974513,550.6321334838867,559.3658065795898,0.00033729581627994776,169.26589965820312,505.48656463623047,9.999999747378752e-06,537.8798294067383,419.1569995880127,0.0001986094721360132,169.26589965820312,505.48656463623047,9.999999747378752e-06,508.05179595947266,708.409252166748,0.00010105676483362913,169.26589965820312,505.48656463623047,9.999999747378752e-06,508.05179595947266,708.409252166748,9.999999747378752e-06,169.26589965820312,505.48656463623047,9.999999747378752e-06,508.05179595947266,708.409252166748,9.999999747378752e-06,169.26589965820312,505.48656463623047,9.999999747378752e-06
89,392.1034622192383,302.050724029541,0.8878265619277954,425.22937774658203,245.25175094604492,0.857596755027771,337.8807067871094,256.466703414917,0.9505746960639954,463.8992691040039,232.4070167541504,0.0010000000474974513,271.8231010437012,289.9485397338867,0.8914000988006592,450.841064453125,436.83128356933594,0.0010000000474974513,151.8454360961914,509.25493240356445,0.0010000000474974513,512.510986328125,536.4122200012207,0.0010000000474974513,151.8454360961914,509.25493240356445,9.999999747378752e-06,512.5077056884766,384.6145248413086,0.0010000000474974513,151.8454360961914,509.25493240356445,9.999999747378752e-06,473.7839889526367,644.9278450012207,0.0005197816644795239,151.8454360961914,509.25493240356445,9.999999747378752e-06,473.7839889526367,644.9278450012207,9.999999747378752e-06,151.8454360961914,509.25493240356445,9.999999747378752e-06,473.7839889526367,644.9278450012207,9.999999747378752e-06,151.8454360961914,509.25493240356445,9.999999747378752e-06
90,390.11695861816406,297.6101589202881,0.8569846749305725,426.75048828125,247.2143268585205,0.8450415134429932,338.51078033447266,253.25675010681152,0.866117000579834,466.0150909423828,252.34808921813965,0.3093336820602417,269.7919464111328,289.4519519805908,0.9497901797294617,506.1058044433594,496.1121940612793,0.0010000000474974513,161.8697738647461,504.20969009399414,0.0010000000474974513,506.1058044433594,496.1121940612793,9.999999747378752e-06,161.8697738647461,504.20969009399414,9.999999747378752e-06,506.1058044433594,496.1121940612793,9.999999747378752e-06,161.8697738647461,504.20969009399414,9.999999747378752e-06,506.1058044433594,496.1121940612793,9.999999747378752e-06,161.8697738647461,504.20969009399414,9.999999747378752e-06,506.1058044433594,496.1121940612793,9.999999747378752e-06,161.8697738647461,504.20969009399414,9.999999747378752e-06,506.1058044433594,496.1121940612793,9.999999747378752e-06,161.8697738647461,504.20969009399414,9.999999747378752e-06
91,390.72227478027344,299.2236614227295,0.9461284279823303,425.86124420166016,245.17650604248047,0.8623378872871399,336.9097137451172,254.76977348327637,0.8847211003303528,461.1673355102539,244.87060546875,0.34048405289649963,268.16781997680664,286.8834400177002,0.872160792350769,513.5588073730469,487.1022033691406,0.0010000000474974513,165.28703689575195,505.100040435791,0.0010000000474974513,513.5588073730469,487.1022033691406,9.999999747378752e-06,165.28703689575195,505.100040435791,9.999999747378752e-06,513.5588073730469,487.1022033691406,9.999999747378752e-06,165.28703689575195,505.100040435791,9.999999747378752e-06,513.5588073730469,487.1022033691406,9.999999747378752e-06,165.28703689575195,505.100040435791,9.999999747378752e-06,513.5588073730469,487.1022033691406,9.999999747378752e-06,165.28703689575195,505.100040435791,9.999999747378752e-06,513.5588073730469,487.1022033691406,9.999999747378752e-06,165.28703689575195,505.100040435791,9.999999747378752e-06
92,389.51629638671875,300.86631774902344,0.9489614367485046,423.0946731567383,242.94513702392578,0.836906909942627,336.42581939697266,253.83187294006348,0.832561731338501,462.4890899658203,238.61084461212158,0.44162052869796753,269.3223190307617,286.15811347961426,0.8351565599441528,547.4762344360352,500.2722358703613,0.0010000000474974513,158.1252670288086,504.261417388916,0.0010000000474974513,547.4762344360352,500.2722358703613,9.999999747378752e-06,158.1252670288086,504.261417388916,9.999999747378752e-06,547.4762344360352,500.2722358703613,9.999999747378752e-06,158.1252670288086,504.261417388916,9.999999747378752e-06,547.4762344360352,500.2722358703613,9.999999747378752e-06,158.1252670288086,504.261417388916,9.999999747378752e-06,547.4762344360352,500.2722358703613,9.999999747378752e-06,158.1252670288086,504.261417388916,9.999999747378752e-06,547.4762344360352,500.2722358703613,9.999999747378752e-06,158.1252670288086,504.261417388916,9.999999747378752e-06
93,393.1491470336914,303.87033462524414,0.9568162560462952,430.0992202758789,247.84649848937988,0.8876476287841797,336.93359375,257.1797561645508,0.9154123067855835,471.03816986083984,236.44845485687256,0.0010000000474974513,267.8875541687012,287.27502822875977,0.8754830360412598,494.0829086303711,441.45358085632324,0.0010000000474974513,153.66646766662598,509.66440200805664,0.0010000000474974513,533.9849090576172,537.4154663085938,0.0010000000474974513,153.66646766662598,509.66440200805664,9.999999747378752e-06,513.1040954589844,380.09974479675293,0.0010000000474974513,153.66646766662598,509.66440200805664,9.999999747378752e-06,461.885986328125,647.9057121276855,0.0004588893207255751,153.66646766662598,509.66440200805664,9.999999747378752e-06,461.885986328125,647.9057121276855,9.999999747378752e-06,153.66646766662598,509.66440200805664,9.999999747378752e-06,461.885986328125,647.9057121276855,9.999999747378752e-06,153.66646766662598,509.66440200805664,9.999999747378752e-06
94,392.73582458496094,302.6484775543213,0.8519248366355896,429.45682525634766,243.76221656799316,0.8154077529907227,340.3145217895508,254.58243370056152,0.871799111366272,470.07713317871094,235.68570613861084,0.0010000000474974513,268.9325714111328,285.1853370666504,0.9384259581565857,520.3547286987305,424.9940586090088,0.0010000000474974513,153.06883811950684,503.99694442749023,0.0010000000474974513,538.1133651733398,549.2226791381836,0.0010000000474974513,153.06883811950684,503.99694442749023,9.999999747378752e-06,516.4410018920898,385.01014709472656,0.0010000000474974513,153.06883811950684,503.99694442749023,9.999999747378752e-06,501.86767578125,709.0011405944824,0.0008282831986434758,153.06883811950684,503.99694442749023,9.999999747378752e-06,501.86767578125,709.0011405944824,9.999999747378752e-06,153.06883811950684,503.99694442749023,9.999999747378752e-06,501.86767578125,709.0011405944824,9.999999747378752e-06,153.06883811950684,503.99694442749023,9.999999747378752e-06
95,396.86695098876953,297.7775287628174,0.8445294499397278,438.06468963623047,242.6960563659668,0.8314683437347412,340.7419967651367,252.7566432952881,0.9029433727264404,474.91588592529297,231.91835403442383,0.0010000000474974513,269.63464736938477,287.55629539489746,0.9314011335372925,528.41796875,419.91016387939453,0.0010000000474974513,151.925048828125,513.4066200256348,0.0010000000474974513,557.5315475463867,535.4930877685547,0.00034450466046109796,151.925048828125,513.4066200256348,9.999999747378752e-06,534.759521484375,380.76069831848145,8.912133489502594e-05,151.925048828125,513.4066200256348,9.999999747378752e-06,505.89935302734375,686.9559288024902,0.00017262970504816622,151.925048828125,513.4066200256348,9.999999747378752e-06,505.89935302734375,686.9559288024902,9.999999747378752e-06,151.925048828125,513.4066200256348,9.999999747378752e-06,505.89935302734375,686.9559288024902,9.999999747378752e-06,151.925048828125,513.4066200256348,9.999999747378752e-06
96,408.6970901489258,302.3909568786621,0.7986811399459839,438.13575744628906,247.0894718170166,0.8375363349914551,347.9025650024414,256.53430938720703,0.8287433981895447,472.2415542602539,241.25224113464355,0.0010000000474974513,268.2392883300781,288.87182235717773,0.9312950968742371,518.6502838134766,429.5175075531006,0.0010000000474974513,144.87317085266113,512.2745704650879,0.0010000000474974513,545.6394195556641,549.8760223388672,0.0007342099561356008,144.87317085266113,512.2745704650879,9.999999747378752e-06,529.9370574951172,400.9241008758545,0.00017759062757249922,144.87317085266113,512.2745704650879,9.999999747378752e-06,459.9544906616211,681.6664695739746,0.0002571050135884434,144.87317085266113,512.2745704650879,9.999999747378752e-06,459.9544906616211,681.6664695739746,9.999999747378752e-06,144.87317085266113,512.2745704650879,9.999999747378752e-06,459.9544906616211,681.6664695739746,9.999999747378752e-06,144.87317085266113,512.2745704650879,9.999999747378752e-06
97,418.23875427246094,306.4881992340088,0.787696897983551,446.4143753051758,250.99225044250488,0.7831590175628662,352.53475189208984,255.30598640441895,0.8037437200546265,480.3801727294922,245.25269508361816,0.0010000000474974513,270.65832138061523,289.5110893249512,0.9131186008453369,484.72503662109375,439.90227699279785,0.0010000000474974513,164.5405387878418,511.34267807006836,0.0010000000474974513,539.3740844726562,512.9340362548828,0.0010000000474974513,164.5405387878418,511.34267807006836,9.999999747378752e-06,499.2279052734375,417.0292568206787,5.215942655922845e-05,164.5405387878418,511.34267807006836,9.999999747378752e-06,450.71571350097656,649.852352142334,8.004997653188184e-05,164.5405387878418,511.34267807006836,9.999999747378752e-06,450.71571350097656,649.852352142334,9.999999747378752e-06,164.5405387878418,511.34267807006836,9.999999747378752e-06,450.71571350097656,649.852352142334,9.999999747378752e-06,164.5405387878418,511.34267807006836,9.999999747378752e-06
98,423.08189392089844,304.9373531341553,0.8167676329612732,456.20906829833984,251.39842987060547,0.806133508682251,358.14552307128906,256.3759517669678,0.8374616503715515,490.60523986816406,237.27843761444092,0.0010000000474974513,274.2873001098633,285.9482002258301,0.9508005976676941,483.25111389160156,438.43963623046875,0.0010000000474974513,158.3718776702881,511.9464683532715,0.0010000000474974513,559.107551574707,493.88940811157227,0.0010000000474974513,158.3718776702881,511.9464683532715,9.999999747378752e-06,544.7024917602539,406.18157386779785,0.00021620234474539757,158.3718776702881,511.9464683532715,9.999999747378752e-06,466.5106964111328,649.3513298034668,0.0004899692139588296,158.3718776702881,511.9464683532715,9.999999747378752e-06,466.5106964111328,649.3513298034668,9.999999747378752e-06,158.3718776702881,511.9464683532715,9.999999747378752e-06,466.5106964111328,649.3513298034668,9.999999747378752e-06,158.3718776702881,511.9464683532715,9.999999747378752e-06
99,424.63428497314453,301.8313407897949,0.7869246602058411,461.2936782836914,246.3321590423584,0.8077345490455627,360.20801544189453,253.62802505493164,0.8519445657730103,491.6105270385742,247.17095375061035,0.0010000000474974513,272.6620864868164,285.03527641296387,0.938477635383606,473.09940338134766,431.95621490478516,0.0010000000474974513,148.05641174316406,510.66335678100586,0.0010000000474974513,568.609619140625,547.5607109069824,0.0005207491922192276,148.05641174316406,510.66335678100586,9.999999747378752e-06,568.609619140625,547.5607109069824,9.999999747378752e-06,148.05641174316406,510.66335678100586,9.999999747378752e-06,466.83841705322266,690.4486656188965,9.38448283704929e-05,148.05641174316406,510.66335678100586,9.999999747378752e-06,466.83841705322266,690.4486656188965,9.999999747378752e-06,148.05641174316406,510.66335678100586,9.999999747378752e-06,466.83841705322266,690.4486656188965,9.999999747378752e-06,148.05641174316406,510.66335678100586,9.999999747378752e-06
100,423.5894012451172,301.9230365753174,0.7746157646179199,463.2183837890625,241.7874813079834,0.795505702495575,356.0469436645508,249.27492141723633,0.8659536242485046,500.4814910888672,228.38876724243164,0.0010000000474974513,271.7576599121094,283.0631732940674,0.9588572382926941,519.9107360839844,426.75238609313965,0.0010000000474974513,151.46857261657715,512.0320129394531,0.0010000000474974513,580.3786087036133,531.5874481201172,0.00036544259637594223,151.46857261657715,512.0320129394531,9.999999747378752e-06,580.3786087036133,531.5874481201172,9.999999747378752e-06,151.46857261657715,512.0320129394531,9.999999747378752e-06,515.3238677978516,643.0450630187988,0.00011487214942462742,151.46857261657715,512.0320129394531,9.999999747378752e-06,515.3238677978516,643.0450630187988,9.999999747378752e-06,151.46857261657715,512.0320129394531,9.999999747378752e-06,515.3238677978516,643.0450630187988,9.999999747378752e-06,151.46857261657715,512.0320129394531,9.999999747378752e-06
101,429.4499969482422,303.4296226501465,0.7585448622703552,461.37184143066406,246.79924964904785,0.7636069655418396,359.54833984375,254.05245780944824,0.8550775647163391,490.70972442626953,246.23291015625,0.0010000000474974513,271.23497009277344,283.8062381744385,0.9487928152084351,486.76063537597656,440.9535598754883,0.0010000000474974513,152.63395309448242,505.9794616699219,0.0010000000474974513,557.6605224609375,559.7757339477539,0.0004917141632176936,152.63395309448242,505.9794616699219,9.999999747378752e-06,557.6605224609375,559.7757339477539,9.999999747378752e-06,152.63395309448242,505.9794616699219,9.999999747378752e-06,486.76063537597656,440.9535598754883,9.999999747378752e-06,152.63395309448242,505.9794616699219,9.999999747378752e-06,486.76063537597656,440.9535598754883,9.999999747378752e-06,152.63395309448242,505.9794616699219,9.999999747378752e-06,486.76063537597656,440.9535598754883,9.999999747378752e-06,152.63395309448242,505.9794616699219,9.999999747378752e-06
102,425.5234909057617,299.7732639312744,0.7774055600166321,459.00489807128906,243.20245742797852,0.747548520565033,360.67012786865234,251.88737869262695,0.8605010509490967,487.4443817138672,247.07565307617188,0.0010000000474974513,268.8635063171387,285.15357971191406,0.9486591815948486,494.22752380371094,445.7218265533447,0.0010000000474974513,148.94320487976074,513.0388069152832,0.0010000000474974513,590.5810165405273,566.5731239318848,0.00029142972198314965,148.94320487976074,513.0388069152832,9.999999747378752e-06,590.5810165405273,566.5731239318848,9.999999747378752e-06,148.94320487976074,513.0388069152832,9.999999747378752e-06,494.22752380371094,445.7218265533447,9.999999747378752e-06,148.94320487976074,513.0388069152832,9.999999747378752e-06,494.22752380371094,445.7218265533447,9.999999747378752e-06,148.94320487976074,513.0388069152832,9.999999747378752e-06,494.22752380371094,445.7218265533447,9.999999747378752e-06,148.94320487976074,513.0388069152832,9.999999747378752e-06
103,415.44960021972656,293.78050804138184,0.7559225559234619,454.6290588378906,236.98890209197998,0.8412747979164124,350.72940826416016,250.1905918121338,0.8890367746353149,484.7538375854492,237.01080322265625,0.0010000000474974513,268.2485771179199,283.2673645019531,0.968629777431488,482.39776611328125,426.432523727417,0.0010000000474974513,148.3520221710205,511.30319595336914,0.0010000000474974513,559.8321533203125,554.9590301513672,0.0003809741174336523,148.3520221710205,511.30319595336914,9.999999747378752e-06,559.8321533203125,554.9590301513672,9.999999747378752e-06,148.3520221710205,511.30319595336914,9.999999747378752e-06,482.39776611328125,426.432523727417,9.999999747378752e-06,148.3520221710205,511.30319595336914,9.999999747378752e-06,482.39776611328125,426.432523727417,9.999999747378752e-06,148.3520221710205,511.30319595336914,9.999999747378752e-06,482.39776611328125,426.432523727417,9.999999747378752e-06,148.3520221710205,511.30319595336914,9.999999747378752e-06
104,424.0619659423828,294.01259422302246,0.7664863467216492,461.7935562133789,238.8512420654297,0.9450872540473938,353.5310363769531,247.13810920715332,0.7944313287734985,493.5496520996094,228.51900100708008,0.0010000000474974513,264.7203826904297,282.31727600097656,0.7943528890609741,470.1100158691406,460.7441997528076,0.0010000000474974513,143.55567932128906,511.13325119018555,0.0010000000474974513,595.4694747924805,560.7790946960449,0.00010373099212301895,143.55567932128906,511.13325119018555,9.999999747378752e-06,595.4694747924805,560.7790946960449,9.999999747378752e-06,143.55567932128906,511.13325119018555,9.999999747378752e-06,470.1100158691406,460.7441997528076,9.999999747378752e-06,143.55567932128906,511.13325119018555,9.999999747378752e-06,470.1100158691406,460.7441997528076,9.999999747378752e-06,143.55567932128906,511.13325119018555,9.999999747378752e-06,470.1100158691406,460.7441997528076,9.999999747378752e-06,143.55567932128906,511.13325119018555,9.999999747378752e-06
105,423.05667877197266,289.92321968078613,0.8781459331512451,455.7298278808594,237.65892505645752,0.9825311303138733,352.8680419921875,244.56055641174316,0.8439176082611084,483.436279296875,248.88384819030762,0.0010000000474974513,263.3831787109375,280.61119079589844,0.7865866422653198,485.72105407714844,430.3788471221924,0.0010000000474974513,142.54620552062988,511.9670104980469,0.0010000000474974513,562.6350402832031,549.9659156799316,0.0003694795013871044,142.54620552062988,511.9670104980469,9.999999747378752e-06,562.6350402832031,549.9659156799316,9.999999747378752e-06,142.54620552062988,511.9670104980469,9.999999747378752e-06,461.92543029785156,659.208984375,3.7487090594368055e-05,142.54620552062988,511.9670104980469,9.999999747378752e-06,461.92543029785156,659.208984375,9.999999747378752e-06,142.54620552062988,511.9670104980469,9.999999747378752e-06,461.92543029785156,659.208984375,9.999999747378752e-06,142.54620552062988,511.9670104980469,9.999999747378752e-06
106,415.408935546875,289.7783374786377,0.7785826921463013,448.65447998046875,236.63087368011475,0.8026741147041321,352.3603820800781,245.04406929016113,0.8701176643371582,480.50933837890625,231.64730072021484,0.0010000000474974513,262.52437591552734,282.5975704193115,0.9625465869903564,497.74044036865234,457.7263355255127,0.0010000000474974513,145.6314468383789,511.5456962585449,0.0010000000474974513,619.5472717285156,561.7976760864258,0.00021262274822220206,145.6314468383789,511.5456962585449,9.999999747378752e-06,619.5472717285156,561.7976760864258,9.999999747378752e-06,145.6314468383789,511.5456962585449,9.999999747378752e-06,497.74044036865234,457.7263355255127,9.999999747378752e-06,145.6314468383789,511.5456962585449,9.999999747378752e-06,497.74044036865234,457.7263355255127,9.999999747378752e-06,145.6314468383789,511.5456962585449,9.999999747378752e-06,497.74044036865234,457.7263355255127,9.999999747378752e-06,145.6314468383789,511.5456962585449,9.999999747378752e-06
107,414.8571014404297,286.92641258239746,0.7345430254936218,452.0587158203125,230.64157962799072,0.7721960544586182,352.18544006347656,243.12209129333496,0.8364414572715759,482.63389587402344,235.3923225402832,0.0010000000474974513,264.3699836730957,284.4895076751709,0.9527758359909058,487.07115173339844,456.586275100708,0.0010000000474974513,145.22117614746094,511.16254806518555,0.0010000000474974513,596.8512725830078,565.3574752807617,0.00022279050608631223,145.22117614746094,511.16254806518555,9.999999747378752e-06,596.8512725830078,565.3574752807617,9.999999747378752e-06,145.22117614746094,511.16254806518555,9.999999747378752e-06,487.07115173339844,456.586275100708,9.999999747378752e-06,145.22117614746094,511.16254806518555,9.999999747378752e-06,487.07115173339844,456.586275100708,9.999999747378752e-06,145.22117614746094,511.16254806518555,9.999999747378752e-06,487.07115173339844,456.586275100708,9.999999747378752e-06,145.22117614746094,511.16254806518555,9.999999747378752e-06
108,416.0948181152344,290.5912971496582,0.9040058851242065,455.6010437011719,233.14491748809814,0.970246434211731,350.1245880126953,240.67889213562012,0.8345249891281128,496.4664077758789,223.63908290863037,0.0010000000474974513,260.06561279296875,278.6781978607178,0.7773453593254089,486.6853713989258,460.65914154052734,0.0010000000474974513,146.97440147399902,511.0782051086426,0.0010000000474974513,566.385498046875,555.2458190917969,0.00013894752191845328,146.97440147399902,511.0782051086426,9.999999747378752e-06,566.385498046875,555.2458190917969,9.999999747378752e-06,146.97440147399902,511.0782051086426,9.999999747378752e-06,486.6853713989258,460.65914154052734,9.999999747378752e-06,146.97440147399902,511.0782051086426,9.999999747378752e-06,486.6853713989258,460.65914154052734,9.999999747378752e-06,146.97440147399902,511.0782051086426,9.999999747378752e-06,486.6853713989258,460.65914154052734,9.999999747378752e-06,146.97440147399902,511.0782051086426,9.999999747378752e-06
109,420.5413818359375,289.7274112701416,0.7797006964683533,454.94041442871094,236.82894229888916,0.7830795049667358,351.79027557373047,244.33974266052246,0.8713733553886414,487.55027770996094,243.49087715148926,0.0010000000474974513,264.4534492492676,277.5315284729004,0.9740296602249146,483.9315414428711,459.78564262390137,0.0010000000474974513,145.43209075927734,508.6892509460449,0.0010000000474974513,593.3479690551758,564.5185661315918,0.00017555675003677607,145.43209075927734,508.6892509460449,9.999999747378752e-06,593.3479690551758,564.5185661315918,9.999999747378752e-06,145.43209075927734,508.6892509460449,9.999999747378752e-06,483.9315414428711,459.78564262390137,9.999999747378752e-06,145.43209075927734,508.6892509460449,9.999999747378752e-06,483.9315414428711,459.78564262390137,9.999999747378752e-06,145.43209075927734,508.6892509460449,9.999999747378752e-06,483.9315414428711,459.78564262390137,9.999999747378752e-06,145.43209075927734,508.6892509460449,9.999999747378752e-06
110,423.6275863647461,289.63162422180176,0.8534151911735535,460.4090118408203,228.09217929840088,0.9864883422851562,358.8010025024414,237.09146976470947,0.7819147109985352,494.5338821411133,224.09169673919678,0.0010000000474974513,263.2460594177246,278.90095710754395,0.7818271517753601,481.3751220703125,458.2822895050049,0.0010000000474974513,148.29045295715332,511.7502021789551,0.0010000000474974513,598.0032348632812,567.2175407409668,0.00017723454220686108,148.29045295715332,511.7502021789551,9.999999747378752e-06,598.0032348632812,567.2175407409668,9.999999747378752e-06,148.29045295715332,511.7502021789551,9.999999747378752e-06,481.3751220703125,458.2822895050049,9.999999747378752e-06,148.29045295715332,511.7502021789551,9.999999747378752e-06,481.3751220703125,458.2822895050049,9.999999747378752e-06,148.29045295715332,511.7502021789551,9.999999747378752e-06,481.3751220703125,458.2822895050049,9.999999747378752e-06,148.29045295715332,511.7502021789551,9.999999747378752e-06
111,416.2481689453125,288.8111114501953,0.7720459699630737,452.24796295166016,233.58312606811523,0.7973516583442688,352.5044250488281,247.08703994750977,0.8540883660316467,486.28055572509766,224.76967334747314,0.0010000000474974513,262.3036766052246,280.2780818939209,0.9783657193183899,489.7472381591797,456.0245990753174,0.0010000000474974513,151.34465217590332,508.83630752563477,0.0010000000474974513,568.5492324829102,557.1636772155762,0.0002545770548749715,151.34465217590332,508.83630752563477,9.999999747378752e-06,568.5492324829102,557.1636772155762,9.999999747378752e-06,151.34465217590332,508.83630752563477,9.999999747378752e-06,489.7472381591797,456.0245990753174,9.999999747378752e-06,151.34465217590332,508.83630752563477,9.999999747378752e-06,489.7472381591797,456.0245990753174,9.999999747378752e-06,151.34465217590332,508.83630752563477,9.999999747378752e-06,489.7472381591797,456.0245990753174,9.999999747378752e-06,151.34465217590332,508.83630752563477,9.999999747378752e-06
112,421.9737243652344,290.98952293395996,0.8727569580078125,460.4069519042969,229.68127727508545,0.9726712703704834,350.10833740234375,244.84614372253418,0.8074637651443481,499.6683120727539,218.52689266204834,0.0010000000474974513,259.6146774291992,279.04812812805176,0.7863674163818359,488.2786560058594,445.08015632629395,0.0010000000474974513,146.36856079101562,512.2822380065918,0.0010000000474974513,564.6147155761719,557.4783897399902,0.0004008625401183963,146.36856079101562,512.2822380065918,9.999999747378752e-06,564.6147155761719,557.4783897399902,9.999999747378752e-06,146.36856079101562,512.2822380065918,9.999999747378752e-06,488.2786560058594,445.08015632629395,9.999999747378752e-06,146.36856079101562,512.2822380065918,9.999999747378752e-06,488.2786560058594,445.08015632629395,9.999999747378752e-06,146.36856079101562,512.2822380065918,9.999999747378752e-06,488.2786560058594,445.08015632629395,9.999999747378752e-06,146.36856079101562,512.2822380065918,9.999999747378752e-06
113,402.0273971557617,308.66260528564453,0.8378217220306396,438.83201599121094,248.65007400512695,0.7745214104652405,343.3898162841797,257.95180320739746,0.8506396412849426,479.92969512939453,246.55503273010254,0.0010000000474974513,258.3834457397461,281.5393352508545,0.9377731680870056,483.93951416015625,447.8884220123291,0.0010000000474974513,145.46131134033203,514.2633247375488,0.0010000000474974513,562.142448425293,565.2957344055176,0.00025054733850993216,145.46131134033203,514.2633247375488,9.999999747378752e-06,562.142448425293,565.2957344055176,9.999999747378752e-06,145.46131134033203,514.2633247375488,9.999999747378752e-06,483.93951416015625,447.8884220123291,9.999999747378752e-06,145.46131134033203,514.2633247375488,9.999999747378752e-06,483.93951416015625,447.8884220123291,9.999999747378752e-06,145.46131134033203,514.2633247375488,9.999999747378752e-06,483.93951416015625,447.8884220123291,9.999999747378752e-06,145.46131134033203,514.2633247375488,9.999999747378752e-06
114,400.1555633544922,312.99662590026855,0.9430979490280151,440.6525421142578,255.4581069946289,0.9135007262229919,342.3688507080078,263.5902786254883,0.8237459659576416,477.36827850341797,266.6124629974365,0.0010000000474974513,255.22100448608398,285.26713371276855,0.8464382290840149,480.89820861816406,443.36997985839844,0.0010000000474974513,156.20145797729492,510.25074005126953,0.0010000000474974513,566.1001586914062,555.3994560241699,0.00038433008012361825,156.20145797729492,510.25074005126953,9.999999747378752e-06,566.1001586914062,555.3994560241699,9.999999747378752e-06,156.20145797729492,510.25074005126953,9.999999747378752e-06,480.89820861816406,443.36997985839844,9.999999747378752e-06,156.20145797729492,510.25074005126953,9.999999747378752e-06,480.89820861816406,443.36997985839844,9.999999747378752e-06,156.20145797729492,510.25074005126953,9.999999747378752e-06,480.89820861816406,443.36997985839844,9.999999747378752e-06,156.20145797729492,510.25074005126953,9.999999747378752e-06
